10:56:21.329 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
17:19:00.238 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 5fa6153d-e770-48db-8519-04e30aff4254
17:19:00.239 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]RpcClient init label, labels={module=naming, source=sdk}
17:19:00.240 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
17:19:00.241 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
17:19:00.241 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
17:19:00.241 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
17:19:00.368 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254] Success to connect to server [127.0.0.1:8848] on start up,connectionId=1635326340250_127.0.0.1_13921
17:19:00.368 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]Notify connected event to listeners.
17:19:00.368 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
17:19:00.368 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
17:19:00.369 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
17:19:02.881 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@ruoyi-gen@@DEFAULT -> []
17:19:02.890 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-gen@@DEFAULT -> []
17:19:02.896 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9202"]
17:19:02.936 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service ruoyi-gen with instance Instance{instanceId='null', ip='10.131.41.89', port=9202, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
17:19:02.943 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-gen 10.131.41.89:9202 register finished
17:19:03.409 [nacos-grpc-client-executor-6] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]receive server push request,request=NotifySubscriberRequest,requestId=92
17:19:03.412 [nacos-grpc-client-executor-6] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(1) service: DEFAULT_GROUP@@ruoyi-gen -> [{"ip":"10.131.41.89","port":9202,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gen","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000}]
17:19:03.412 [nacos-grpc-client-executor-6] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-gen -> [{"ip":"10.131.41.89","port":9202,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gen","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000}]
17:19:03.413 [nacos-grpc-client-executor-6] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5fa6153d-e770-48db-8519-04e30aff4254]ack server push request,request=NotifySubscriberRequest,requestId=92
17:19:03.592 [main] INFO  c.r.g.RuoYiGenApplication - [logStarted,61] - Started RuoYiGenApplication in 12.158 seconds (JVM running for 13.507)
17:19:03.603 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-gen+DEFAULT_GROUP
17:19:03.604 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-gen, group=DEFAULT_GROUP, cnt=1
17:19:03.605 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-gen-dev.yml+DEFAULT_GROUP
17:19:03.606 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-gen-dev.yml, group=DEFAULT_GROUP, cnt=1
17:19:03.606 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-gen.yml+DEFAULT_GROUP
17:19:03.606 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-gen.yml, group=DEFAULT_GROUP, cnt=1
17:19:03.890 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-gen@@DEFAULT -> [{"ip":"10.131.41.89","port":9202,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gen","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000}]
17:19:03.891 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-gen@@DEFAULT -> [{"ip":"10.131.41.89","port":9202,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gen","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000}]
17:19:04.122 [RMI TCP Connection(5)-10.131.41.89] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
17:19:04.175 [RMI TCP Connection(6)-10.131.41.89] INFO  c.z.h.HikariDataSource - [getConnection,110] - HikariPool-1 - Starting...
17:19:04.721 [RMI TCP Connection(6)-10.131.41.89] INFO  c.z.h.HikariDataSource - [getConnection,123] - HikariPool-1 - Start completed.
18:17:07.216 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
18:17:07.217 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,136] - [DEREGISTER-SERVICE] public deregistering service ruoyi-gen with instance: Instance{instanceId='null', ip='10.131.41.89', port=9202, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
18:17:07.218 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
18:17:07.219 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
18:17:07.220 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
18:17:07.220 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
18:17:07.220 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
18:17:07.220 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
18:17:07.220 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
18:17:07.548 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
18:17:07.549 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
18:17:07.549 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
18:17:07.549 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
18:17:07.549 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
18:17:07.549 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
18:17:07.549 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
18:17:07.550 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
18:17:07.550 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
18:17:07.550 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,461] - Shutdown rpc client ,set status to shutdown
18:17:07.550 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,463] - Shutdown  client event executor java.util.concurrent.ScheduledThreadPoolExecutor@73223744[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
18:17:07.550 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,465] - Close current connection 1635326340250_127.0.0.1_13921
18:17:07.551 [nacos-grpc-client-executor-713] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1635326340250_127.0.0.1_13921]Ignore complete event,isRunning:false,isAbandon=false
18:17:07.555 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,83] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@7c7f131c[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 714]
18:17:07.555 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,251] - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@62e339cf[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 1159]
18:17:07.555 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,182] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
18:17:07.705 [SpringApplicationShutdownHook] INFO  c.z.h.HikariDataSource - [close,350] - HikariPool-1 - Shutdown initiated...
18:17:07.717 [SpringApplicationShutdownHook] INFO  c.z.h.HikariDataSource - [close,352] - HikariPool-1 - Shutdown completed.
22:52:24.213 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
22:52:24.911 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\清研\nacos\config
22:52:24.911 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 4eca2657-c06d-4478-b631-5a17e9400e53_config-0
22:52:24.942 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 6 values 
22:52:24.958 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 4 keys and 9 values 
22:52:24.982 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
22:52:24.998 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 5 values 
22:52:25.006 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 7 values 
22:52:25.022 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
22:52:25.030 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
22:52:25.030 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$452/0x000000080040b040
22:52:25.030 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$453/0x000000080040b440
22:52:25.030 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
22:52:25.030 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
22:52:25.038 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:28.210 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:30.275 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:32.421 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] try to re connect to a new server ,server is  not appointed,will choose a random server.
22:52:32.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
22:52:32.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
22:52:32.469 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
22:52:32.804 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,53] - isMultiInstance:false
22:52:33.798 [main] INFO  c.r.g.RuoYiGenApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
22:52:37.344 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:37.560 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9202"]
22:52:37.560 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
22:52:37.560 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.53]
22:52:37.749 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
22:52:39.727 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 2 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:39.809 [main] INFO  c.a.c.s.SentinelWebAutoConfiguration - [addInterceptors,80] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
22:52:40.639 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
22:52:40.639 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
22:52:40.639 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
22:52:40.655 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of f337d37a-b66c-4b1f-a1ab-48e0fa1443bf
22:52:40.655 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf]RpcClient init label, labels={module=naming, source=sdk}
22:52:40.670 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
22:52:40.670 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
22:52:40.670 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
22:52:40.670 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:42.360 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 3 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:42.988 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:45.214 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 4 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:45.214 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:47.427 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf] try to re connect to a new server ,server is  not appointed,will choose a random server.
22:52:47.427 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
22:52:47.427 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
22:52:47.820 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 5 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:49.040 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9202"]
22:52:49.040 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service ruoyi-gen with instance Instance{instanceId='null', ip='192.168.31.122', port=9202, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
22:52:49.373 [main] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
22:52:49.373 [main] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
22:52:49.704 [main] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
22:52:49.704 [main] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
22:52:49.704 [main] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
22:52:49.704 [main] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
22:52:50.034 [main] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
22:52:50.034 [main] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
22:52:50.034 [main] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
22:52:50.034 [main] INFO  c.a.n.c.r.client - [shutdown,461] - Shutdown rpc client ,set status to shutdown
22:52:50.034 [main] INFO  c.a.n.c.r.client - [shutdown,463] - Shutdown  client event executor java.util.concurrent.ScheduledThreadPoolExecutor@59e9ba7[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
22:52:50.034 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:50.144 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Pausing ProtocolHandler ["http-nio-9202"]
22:52:50.144 [main] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
22:52:50.144 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Stopping ProtocolHandler ["http-nio-9202"]
22:52:50.144 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Destroying ProtocolHandler ["http-nio-9202"]
22:52:50.239 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f337d37a-b66c-4b1f-a1ab-48e0fa1443bf] Client is shutdown ,stop reconnect to server
22:52:50.443 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 6 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:53.174 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 7 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:56.014 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 8 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:52:58.938 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 9 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:01.971 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 10 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:05.112 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 11 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:08.349 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 12 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:11.678 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 13 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:15.130 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 14 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:18.701 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 15 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
22:53:22.385 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4eca2657-c06d-4478-b631-5a17e9400e53_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
