10:56:05.333 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
11:48:23.722 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:24.611 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 11 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:27.445 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:27.846 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 12 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:31.211 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 13 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:31.303 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:34.661 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 14 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:35.241 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 19 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:38.200 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 15 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:39.280 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 20 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:41.851 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:43.428 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 21 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:45.602 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:47.673 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 22 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:49.445 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:51.999 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 23 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:53.377 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 19 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:56.489 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [599c5cbc-7d9e-4a3c-95d6-0288cb1b4c18_config-0] fail to connect server,after trying 24 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:48:57.429 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b1ad64bb-379b-4f8a-a495-db76c91ead79_config-0] fail to connect server,after trying 20 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
11:55:42.389 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
11:55:42.941 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\清研\nacos\config
11:55:42.941 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0
11:55:42.990 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 14 ms to scan 1 urls, producing 3 keys and 6 values 
11:55:43.005 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 15 ms to scan 1 urls, producing 4 keys and 9 values 
11:55:43.021 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
11:55:43.037 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 1 keys and 5 values 
11:55:43.037 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 0 ms to scan 1 urls, producing 1 keys and 7 values 
11:55:43.052 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 0 ms to scan 1 urls, producing 2 keys and 8 values 
11:55:43.052 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
11:55:43.052 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x0000000800405440
11:55:43.068 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$448/0x0000000800404840
11:55:43.068 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
11:55:43.068 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
11:55:43.074 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
11:55:44.045 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0] Success to connect to server [127.0.0.1:8848] on start up,connectionId=1635306943809_127.0.0.1_14106
11:55:44.045 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]Notify connected event to listeners.
11:55:44.045 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
11:55:44.045 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0] Connected,notify listen context...
11:55:44.045 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [f3c143ed-eefb-4f8d-95e6-80df0dd42a2b_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
11:55:44.092 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
11:55:44.127 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,53] - isMultiInstance:false
11:55:44.182 [main] INFO  c.r.g.RuoYiGatewayApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
11:55:47.198 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
11:55:47.355 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
11:55:47.355 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
11:55:47.355 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
11:55:47.375 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 6a7da0fe-60ea-4d99-a4ec-340f802df818
11:55:47.375 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]RpcClient init label, labels={module=naming, source=sdk}
11:55:47.375 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
11:55:47.375 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
11:55:47.375 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
11:55:47.375 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
11:55:47.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818] Success to connect to server [127.0.0.1:8848] on start up,connectionId=1635306947381_127.0.0.1_14111
11:55:47.501 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]Notify connected event to listeners.
11:55:47.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
11:55:47.501 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
11:55:47.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
11:55:47.666 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
11:55:47.934 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] sentinel-ruoyi-gateway+DEFAULT_GROUP
11:55:47.934 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=sentinel-ruoyi-gateway, group=DEFAULT_GROUP, cnt=1
11:55:47.934 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0
11:55:47.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
11:55:47.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x0000000800405440
11:55:47.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$448/0x0000000800404840
11:55:47.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
11:55:47.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
11:55:47.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
11:55:48.060 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] Success to connect to server [127.0.0.1:8848] on start up,connectionId=1635306947951_127.0.0.1_14112
11:55:48.060 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
11:55:48.060 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
11:55:48.060 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Notify connected event to listeners.
11:55:48.060 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] Connected,notify listen context...
11:55:48.217 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@ruoyi-gateway@@DEFAULT -> []
11:55:48.218 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-gateway@@DEFAULT -> []
11:55:48.272 [com.alibaba.nacos.client.Worker] INFO  c.a.n.c.c.i.CacheData - [safeNotifyListener,362] - [config_rpc_client] [notify-listener] time cost=0ms in ClientWorker, dataId=sentinel-ruoyi-gateway, group=DEFAULT_GROUP, md5=9f3a3069261598f74220bc47958ec252, listener=com.alibaba.csp.sentinel.datasource.nacos.NacosDataSource$1@57a717e7 
11:55:48.276 [sentinel-nacos-ds-update-thread-1] INFO  c.a.n.c.c.i.CacheData - [run,323] - [config_rpc_client] [notify-ok] dataId=sentinel-ruoyi-gateway, group=DEFAULT_GROUP, md5=9f3a3069261598f74220bc47958ec252, listener=com.alibaba.csp.sentinel.datasource.nacos.NacosDataSource$1@57a717e7 ,cost=4 millis.
11:55:48.756 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service ruoyi-gateway with instance Instance{instanceId='null', ip='10.131.41.89', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
11:55:48.770 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-gateway 10.131.41.89:8080 register finished
11:55:48.796 [boundedElastic-2] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(1) service: DEFAULT_GROUP@@ruoyi-gateway -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:48.797 [boundedElastic-2] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-gateway -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:48.801 [main] INFO  c.r.g.RuoYiGatewayApplication - [logStarted,61] - Started RuoYiGatewayApplication in 7.059 seconds (JVM running for 8.648)
11:55:48.807 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-gateway+DEFAULT_GROUP
11:55:48.807 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-gateway, group=DEFAULT_GROUP, cnt=1
11:55:48.808 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-gateway.yml+DEFAULT_GROUP
11:55:48.808 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-gateway.yml, group=DEFAULT_GROUP, cnt=1
11:55:48.810 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-gateway-dev.yml+DEFAULT_GROUP
11:55:48.810 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
11:55:48.990 [nacos-grpc-client-executor-17] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]receive server push request,request=NotifySubscriberRequest,requestId=1
11:55:48.992 [nacos-grpc-client-executor-17] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-gateway -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:48.993 [nacos-grpc-client-executor-17] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-gateway -> []
11:55:48.994 [nacos-grpc-client-executor-17] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]ack server push request,request=NotifySubscriberRequest,requestId=1
11:55:49.211 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-gateway@@DEFAULT -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:49.211 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-gateway@@DEFAULT -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:49.370 [nacos-grpc-client-executor-21] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]receive server push request,request=NotifySubscriberRequest,requestId=2
11:55:49.371 [nacos-grpc-client-executor-21] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-gateway -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:49.371 [nacos-grpc-client-executor-21] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-gateway -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:55:49.372 [nacos-grpc-client-executor-21] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]ack server push request,request=NotifySubscriberRequest,requestId=2
11:56:48.325 [boundedElastic-1] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(1) service: DEFAULT_GROUP@@ruoyi-auth -> [{"ip":"10.131.41.89","port":9200,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:56:48.325 [boundedElastic-1] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-auth -> [{"ip":"10.131.41.89","port":9200,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
11:56:48.855 [nacos-grpc-client-executor-48] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]receive server push request,request=NotifySubscriberRequest,requestId=4
11:56:48.859 [nacos-grpc-client-executor-48] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]ack server push request,request=NotifySubscriberRequest,requestId=4
13:25:36.099 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Server healthy check fail,currentConnection=1635306947951_127.0.0.1_14112
13:25:36.149 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] try to re connect to a new server ,server is  not appointed,will choose a random server.
13:25:37.431 [nacos-grpc-client-executor-398] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]receive server push request,request=ClientDetectionRequest,requestId=5
13:25:37.432 [nacos-grpc-client-executor-398] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818]ack server push request,request=ClientDetectionRequest,requestId=5
13:25:37.465 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818] try to re connect to a new server ,server is  not appointed,will choose a random server.
13:25:43.836 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] success to connect a server  [127.0.0.1:8848],connectionId=1635312343570_127.0.0.1_14852
13:25:50.081 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] Abandon prev connection ,server is  127.0.0.1:8848, connectionId is 1635306947951_127.0.0.1_14112
13:25:50.107 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Notify disconnected event to listeners
13:25:50.109 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onDisConnect,688] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] DisConnected,clear listen context...
13:25:50.110 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0]Notify connected event to listeners.
13:25:50.111 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [30942cf0-8411-4f83-9301-ac0147e1bdd4_config-0] Connected,notify listen context...
13:25:50.453 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818] success to connect a server  [127.0.0.1:8848],connectionId=1635312350321_127.0.0.1_14866
13:25:50.455 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6a7da0fe-60ea-4d99-a4ec-340f802df818] Abandon prev connection ,server is  127.0.0.1:8848, connectionId is 1635306947381_127.0.0.1_14111
