08:48:56.233 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
09:00:23.087 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 15 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:26.664 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:26.733 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:30.407 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:30.474 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:34.269 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:34.322 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:38.208 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 19 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:38.241 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 19 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:42.242 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 20 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:42.295 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 20 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:46.376 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 21 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:46.452 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 21 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:50.614 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 22 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:50.680 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 22 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:54.946 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 23 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:55.029 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 23 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:59.389 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 24 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:00:59.478 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 24 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:03.942 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 25 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:04.148 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 25 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:08.599 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 26 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:08.790 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 26 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:13.324 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 27 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:13.530 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 27 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:18.174 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 28 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:18.363 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 28 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:21.404 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] fail to connect server,after trying 29 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:21.405 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] fail to connect server,after trying 29 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] success to connect a server  [127.0.0.1:8848],connectionId=1635469284419_127.0.0.1_10803
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] success to connect a server  [127.0.0.1:8848],connectionId=1635469284419_127.0.0.1_10804
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99] Abandon prev connection ,server is  127.0.0.1:8848, connectionId is 1635468914360_127.0.0.1_9265
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] Abandon prev connection ,server is  127.0.0.1:8848, connectionId is 1635468905196_127.0.0.1_9187
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0]Notify disconnected event to listeners
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99]Notify disconnected event to listeners
09:01:24.536 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onDisConnect,688] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] DisConnected,clear listen context...
09:01:24.537 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0]Notify connected event to listeners.
09:01:24.537 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [fd2b883d-8730-463f-907c-f57cd881cd6e_config-0] Connected,notify listen context...
09:01:24.537 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99]Notify connected event to listeners.
09:01:24.537 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
09:01:27.243 [com.alibaba.nacos.client.naming.grpc.redo.0] INFO  c.a.n.client.naming - [redoForInstance,72] - Redo instance operation REGISTER for DEFAULT_GROUP@@ruoyi-system
09:01:27.251 [com.alibaba.nacos.client.naming.grpc.redo.0] INFO  c.a.n.client.naming - [redoForSubscribe,110] - Redo subscriber operation REGISTER for DEFAULT_GROUP@@ruoyi-system#DEFAULT
09:01:27.823 [nacos-grpc-client-executor-142] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99]receive server push request,request=NotifySubscriberRequest,requestId=5
09:01:27.824 [nacos-grpc-client-executor-142] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [51be5f07-b5f3-4791-8a5b-7dcefcd1af99]ack server push request,request=NotifySubscriberRequest,requestId=5
09:03:42.267 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
09:03:42.268 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,136] - [DEREGISTER-SERVICE] public deregistering service ruoyi-system with instance: Instance{instanceId='null', ip='10.131.41.89', port=9201, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
09:03:42.273 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
09:03:42.274 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
09:03:42.274 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
09:03:42.274 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
09:03:42.274 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
09:03:42.275 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
09:03:42.275 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
09:03:42.580 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
09:03:42.580 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
09:03:42.580 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
09:03:42.580 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
09:03:42.580 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
09:03:42.580 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
09:03:42.581 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
09:03:42.581 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
09:03:42.581 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
09:03:42.581 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,461] - Shutdown rpc client ,set status to shutdown
09:03:42.581 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,463] - Shutdown  client event executor java.util.concurrent.ScheduledThreadPoolExecutor@2e28f1e9[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
09:03:42.582 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,465] - Close current connection 1635469284419_127.0.0.1_10803
09:03:42.582 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,83] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@1bd60cfd[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 173]
09:03:42.582 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,251] - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@11bcfa3b[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 169]
09:03:42.583 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,182] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
09:03:42.834 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - [destroy,226] - dynamic-datasource start closing ....
09:03:42.837 [SpringApplicationShutdownHook] INFO  c.a.d.p.DruidDataSource - [close,2071] - {dataSource-1} closing ...
09:03:42.840 [SpringApplicationShutdownHook] INFO  c.a.d.p.DruidDataSource - [close,2144] - {dataSource-1} closed
09:03:42.840 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - [destroy,230] - dynamic-datasource all closed success,bye
09:03:49.901 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
09:03:50.859 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\清研\nacos\config
09:03:50.859 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0
09:03:50.899 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 24 ms to scan 1 urls, producing 3 keys and 6 values 
09:03:50.941 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 24 ms to scan 1 urls, producing 4 keys and 9 values 
09:03:50.957 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
09:03:50.973 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 1 keys and 5 values 
09:03:50.989 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 1 keys and 7 values 
09:03:50.998 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 2 keys and 8 values 
09:03:51.006 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
09:03:51.006 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$452/0x000000080040b040
09:03:51.006 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$453/0x000000080040b440
09:03:51.006 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
09:03:51.006 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
09:03:51.014 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:03:52.804 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0] Success to connect to server [127.0.0.1:8848] on start up,connectionId=1635469432542_127.0.0.1_10997
09:03:52.804 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]Notify connected event to listeners.
09:03:52.806 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:03:52.806 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0] Connected,notify listen context...
09:03:52.806 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d825f75b-f05c-487d-b1cc-97dcab1c7be2_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
09:03:52.850 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
09:03:52.878 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,53] - isMultiInstance:false
09:03:52.937 [main] INFO  c.r.s.RuoYiSystemApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
09:03:56.064 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9201"]
09:03:56.064 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
09:03:56.064 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.53]
09:03:56.246 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
09:03:57.357 [main] INFO  c.a.d.p.DruidDataSource - [init,998] - {dataSource-1,master} inited
09:03:57.359 [main] INFO  c.b.d.d.DynamicRoutingDataSource - [addDataSource,169] - dynamic-datasource - add a datasource named [master] success
09:03:57.359 [main] INFO  c.b.d.d.DynamicRoutingDataSource - [afterPropertiesSet,249] - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
09:04:00.261 [main] INFO  c.a.c.s.SentinelWebAutoConfiguration - [addInterceptors,80] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
09:04:00.690 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
09:04:00.691 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
09:04:00.691 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
09:04:00.704 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 5103d5c2-c5a4-46be-bc07-45814305ca9c
09:04:00.705 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]RpcClient init label, labels={module=naming, source=sdk}
09:04:00.706 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
09:04:00.706 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:04:00.707 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:04:00.707 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:04:00.837 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c] Success to connect to server [127.0.0.1:8848] on start up,connectionId=1635469440716_127.0.0.1_11102
09:04:00.837 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:04:00.837 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]Notify connected event to listeners.
09:04:00.837 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
09:04:00.837 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
09:04:02.436 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@ruoyi-system@@DEFAULT -> []
09:04:02.444 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-system@@DEFAULT -> []
09:04:02.448 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9201"]
09:04:02.469 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service ruoyi-system with instance Instance{instanceId='null', ip='10.131.41.89', port=9201, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
09:04:02.477 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-system 10.131.41.89:9201 register finished
09:04:02.980 [nacos-grpc-client-executor-6] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]receive server push request,request=NotifySubscriberRequest,requestId=14
09:04:02.983 [nacos-grpc-client-executor-6] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(1) service: DEFAULT_GROUP@@ruoyi-system -> [{"ip":"10.131.41.89","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
09:04:02.984 [nacos-grpc-client-executor-6] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-system -> [{"ip":"10.131.41.89","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
09:04:02.985 [nacos-grpc-client-executor-6] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5103d5c2-c5a4-46be-bc07-45814305ca9c]ack server push request,request=NotifySubscriberRequest,requestId=14
09:04:03.226 [main] INFO  c.r.s.RuoYiSystemApplication - [logStarted,61] - Started RuoYiSystemApplication in 14.146 seconds (JVM running for 15.534)
09:04:03.234 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-system+DEFAULT_GROUP
09:04:03.235 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-system, group=DEFAULT_GROUP, cnt=1
09:04:03.235 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-system.yml+DEFAULT_GROUP
09:04:03.236 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-system.yml, group=DEFAULT_GROUP, cnt=1
09:04:03.237 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-system-dev.yml+DEFAULT_GROUP
09:04:03.237 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-system-dev.yml, group=DEFAULT_GROUP, cnt=1
